Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
125,CA-2020-112940,21/01/2020,26/01/2020,Second Class,KC-83339,Customer-249,Consumer,United States,Lake Charles,Louisiana,84967,South,TEC-PH-9537,Technology,Phones,Nokia Smart Phone,988.56,2,0.2,184.24
126,CA-2019-478666,16/12/2019,23/12/2019,Second Class,GQ-87831,Customer-632,Consumer,United States,Augusta,Georgia,35630,South,TEC-CO-8501,Technology,Computers,Dell XPS Laptop,841.54,1,0.0,175.26
127,CA-2019-242736,10/08/2019,13/08/2019,Standard Class,PS-72784,Customer-322,Consumer,United States,San Antonio,Texas,33283,Central,FUR-BO-7524,Furniture,Bookcases,Atlantic Bookcase,406.19,1,0.2,7.08
128,CA-2020-814827,17/10/2020,21/10/2020,Standard Class,AS-37479,Customer-449,Consumer,United States,Baton Rouge,Louisiana,48185,South,TEC-CO-2133,Technology,Copiers,Xerox WorkCentre,878.96,1,0.1,179.8
129,CA-2021-631221,19/04/2021,26/04/2021,First Class,WK-14818,Customer-369,Consumer,United States,Savannah,Georgia,80373,South,FUR-FU-2392,Furniture,Furnishings,Smead File Pockets,133.78,1,0.1,12.05
130,CA-2019-635482,14/08/2019,17/08/2019,Standard Class,OR-38971,Customer-457,Consumer,United States,Champaign,Illinois,59036,Central,OFF-FA-7408,Office Supplies,Fasteners,Acco Binder Clips,61.92,6,0.0,3.46
131,CA-2021-922366,08/08/2021,15/08/2021,Second Class,MM-67431,Customer-740,Consumer,United States,Virginia Beach,Virginia,69303,East,TEC-PH-6225,Technology,Phones,Samsung Galaxy Tab,2844.44,4,0.0,382.03
132,CA-2019-447067,20/05/2019,24/05/2019,Standard Class,YG-63090,Customer-645,Consumer,United States,Salt Lake City,Utah,34176,West,TEC-PH-4053,Technology,Phones,Apple iPhone,3232.53,5,0.1,501.66
133,CA-2022-837945,06/08/2022,13/08/2022,Standard Class,BC-80371,Customer-192,Corporate,United States,Birmingham,Alabama,57945,South,OFF-LA-6340,Office Supplies,Labels,Avery Laser Labels,10.22,2,0.0,0.69
134,CA-2020-747351,10/02/2020,15/02/2020,Second Class,RU-90541,Customer-605,Corporate,United States,Gresham,Oregon,21108,West,FUR-ST-3194,Furniture,Storage,3M Corkboard,251.32,2,0.0,28.79
135,CA-2020-766371,05/10/2020,07/10/2020,Standard Class,XY-32706,Customer-569,Consumer,United States,Virginia Beach,Virginia,31871,East,OFF-SU-9022,Office Supplies,Supplies,Faber-Castell Eraser,19.66,2,0.0,0.37
136,CA-2020-619013,16/08/2020,19/08/2020,Standard Class,MS-68176,Customer-501,Corporate,United States,Richmond,Virginia,31922,East,OFF-BI-2354,Office Supplies,Binders,GBC Premium Binding,39.68,1,0.4,7.16
137,CA-2022-700534,05/03/2022,07/03/2022,Second Class,UV-58085,Customer-556,Consumer,United States,Virginia Beach,Virginia,15453,East,FUR-TA-8231,Furniture,Tables,Lesro T-Shape Table,2167.76,2,0.1,-171.08
138,CA-2022-913308,25/01/2022,28/01/2022,Standard Class,FT-55957,Customer-728,Consumer,United States,Orlando,Florida,89988,South,OFF-LA-8015,Office Supplies,Labels,Pres-a-ply Labels,25.42,1,0.0,3.54
139,CA-2019-403387,08/12/2019,14/12/2019,Standard Class,YN-99037,Customer-98,Corporate,United States,Jersey City,New Jersey,27771,East,OFF-EN-7743,Office Supplies,Envelopes,Mead Envelopes,18.47,1,0.0,2.41
140,CA-2019-573947,04/05/2019,08/05/2019,Second Class,UT-62802,Customer-528,Consumer,United States,Worcester,Massachusetts,46467,East,OFF-AR-7046,Office Supplies,Art,Faber-Castell Pens,61.96,2,0.0,7.52
141,CA-2021-517035,22/07/2021,27/07/2021,Second Class,LF-45197,Customer-331,Home Office,United States,Indianapolis,Indiana,47171,Central,OFF-PA-6533,Office Supplies,Paper,Neenah Paper,71.78,2,0.2,10.74
142,CA-2022-999312,27/01/2022,02/02/2022,Second Class,LZ-66072,Customer-208,Corporate,United States,Durham,North Carolina,27290,East,OFF-BI-5945,Office Supplies,Binders,Avery Heavy Duty Binder,57.41,1,0.1,8.18
143,CA-2019-787326,24/11/2019,28/11/2019,Second Class,CF-20215,Customer-136,Consumer,United States,Aurora,Colorado,87814,West,FUR-TA-4705,Furniture,Tables,Bretford CR4500 Table,507.59,1,0.15,-54.1
144,CA-2021-208214,01/12/2021,08/12/2021,Standard Class,WD-27451,Customer-657,Corporate,United States,Miami,Florida,98753,South,OFF-FA-3340,Office Supplies,Fasteners,Swingline Standard Staples,13.78,2,0.0,1.52
145,CA-2019-246814,23/05/2019,29/05/2019,Standard Class,PJ-66280,Customer-323,Consumer,United States,Tucson,Arizona,28327,West,OFF-ST-5059,Office Supplies,Storage,3M Corkboard,199.26,2,0.0,23.84
146,CA-2020-634273,23/07/2020,30/07/2020,Second Class,KQ-41370,Customer-507,Corporate,United States,Bellevue,Washington,60578,West,OFF-AP-2847,Office Supplies,Appliances,Hoover Electric,699.4,4,0.0,106.15
147,CA-2020-899776,10/05/2020,15/05/2020,Standard Class,ZB-86986,Customer-70,Home Office,United States,Phoenix,Arizona,11807,West,OFF-ST-5295,Office Supplies,Storage,3M Corkboard,489.24,4,0.0,48.09
148,CA-2020-260097,19/03/2020,21/03/2020,Second Class,IN-36633,Customer-160,Consumer,United States,West Jordan,Utah,80305,West,FUR-ST-6353,Furniture,Storage,3M Corkboard,166.34,2,0.1,13.93
149,CA-2021-424314,13/03/2021,19/03/2021,Standard Class,RE-11660,Customer-725,Corporate,United States,Gresham,Oregon,27984,West,OFF-BI-1185,Office Supplies,Binders,Cardinal FusionBinding,33.83,1,0.1,6.46
150,CA-2019-908903,04/12/2019,09/12/2019,First Class,IL-78662,Customer-66,Corporate,United States,Carmel,Indiana,44465,Central,OFF-ST-2262,Office Supplies,Storage,Fellowes Storage Drawer,160.6,1,0.0,19.05
151,CA-2021-876764,15/10/2021,20/10/2021,Standard Class,BW-42053,Customer-48,Home Office,United States,San Antonio,Texas,71835,Central,TEC-CO-6963,Technology,Computers,HP EliteBook,4668.62,3,0.15,660.77
152,CA-2021-181670,25/02/2021,28/02/2021,Standard Class,DR-16903,Customer-184,Corporate,United States,Newark,New Jersey,39253,East,OFF-FA-9450,Office Supplies,Fasteners,Swingline Standard Staples,8.57,1,0.15,0.49
153,CA-2019-875501,07/04/2019,12/04/2019,Standard Class,MP-74665,Customer-792,Corporate,United States,Reno,Nevada,35614,West,TEC-PH-9954,Technology,Phones,Motorola Edge,916.48,2,0.0,163.55
154,CA-2020-208998,19/05/2020,22/05/2020,Second Class,ZK-17850,Customer-146,Consumer,United States,Las Vegas,Nevada,46677,West,TEC-PH-2524,Technology,Phones,Nokia Smart Phone,528.09,1,0.2,91.21
155,CA-2019-556112,02/04/2019,05/04/2019,Standard Class,DH-51288,Customer-403,Consumer,United States,Southaven,Mississippi,52762,South,OFF-PA-6211,Office Supplies,Paper,HP Multipurpose Paper,51.0,1,0.0,6.47
156,CA-2021-475691,18/07/2021,22/07/2021,First Class,FI-44735,Customer-123,Consumer,United States,Buffalo,New York,21851,East,OFF-PA-3582,Office Supplies,Paper,Hammermill Copy Paper,32.48,1,0.0,2.67
157,CA-2022-132591,08/11/2022,12/11/2022,First Class,WO-82105,Customer-256,Consumer,United States,Tacoma,Washington,22415,West,OFF-EN-8570,Office Supplies,Envelopes,Quality Park Envelopes,43.86,2,0.0,6.98
158,CA-2019-710610,30/07/2019,02/08/2019,Standard Class,XB-18450,Customer-203,Home Office,United States,Los Angeles,California,94670,West,OFF-ST-8265,Office Supplies,Storage,Storex Durable Binder,313.2,4,0.1,29.59
159,CA-2019-281201,23/09/2019,25/09/2019,Standard Class,XH-68459,Customer-153,Home Office,United States,Houston,Texas,14541,Central,TEC-AC-5026,Technology,Accessories,Kensington Keyboard,340.2,4,0.0,81.08
160,CA-2022-941134,20/08/2022,24/08/2022,Standard Class,AJ-57069,Customer-492,Consumer,United States,Tuscaloosa,Alabama,81371,South,TEC-CO-8940,Technology,Copiers,Canon imageCLASS,1713.89,2,0.2,299.78
161,CA-2020-655149,07/12/2020,13/12/2020,Standard Class,PG-30922,Customer-103,Consumer,United States,Springfield,Missouri,42487,Central,TEC-CO-4951,Technology,Computers,Dell XPS Laptop,8228.3,5,0.0,1885.54
162,CA-2020-433451,01/07/2020,07/07/2020,Standard Class,SX-13697,Customer-721,Corporate,United States,West Valley City,Utah,56095,West,OFF-FA-3328,Office Supplies,Fasteners,Acco Binder Clips,119.16,6,0.0,6.39
163,CA-2022-743966,01/03/2022,04/03/2022,Second Class,DS-52413,Customer-61,Consumer,United States,Shreveport,Louisiana,12872,South,TEC-PH-3420,Technology,Phones,Apple iPhone,385.11,2,0.1,51.29
164,CA-2022-438273,18/04/2022,25/04/2022,Second Class,EY-93789,Customer-499,Home Office,United States,Newark,New Jersey,95089,East,OFF-PA-6198,Office Supplies,Paper,Southworth 25% Cotton,116.4,3,0.1,12.07
165,CA-2019-992083,25/12/2019,01/01/2020,Same Day,ZA-88956,Customer-326,Corporate,United States,Champaign,Illinois,90134,Central,FUR-BO-4619,Furniture,Bookcases,O'Sullivan Bookcase,85.77,1,0.15,-1.95
166,CA-2022-770147,04/08/2022,10/08/2022,Standard Class,IA-37483,Customer-256,Consumer,United States,Henderson,Nevada,18885,West,TEC-MA-6742,Technology,Machines,HP LaserJet,454.13,1,0.0,63.99
167,CA-2020-602780,11/06/2020,13/06/2020,Standard Class,PT-39567,Customer-167,Consumer,United States,Sacramento,California,69151,West,FUR-TA-2207,Furniture,Tables,Lesro T-Shape Table,1246.19,2,0.1,-149.36
168,CA-2019-454366,12/03/2019,16/03/2019,Standard Class,PM-14062,Customer-442,Home Office,United States,Eugene,Oregon,95673,West,TEC-CO-3703,Technology,Computers,Lenovo ThinkPad,312.0,1,0.4,71.07
169,CA-2022-349087,30/05/2022,04/06/2022,Second Class,KO-74349,Customer-158,Consumer,United States,New York City,New York,17144,East,OFF-FA-6911,Office Supplies,Fasteners,3M Tape,46.23,3,0.0,2.69
170,CA-2019-923002,10/01/2019,15/01/2019,Standard Class,MR-21945,Customer-658,Consumer,United States,Hillsboro,Oregon,81319,West,TEC-CO-7349,Technology,Computers,Apple MacBook Pro,3533.92,2,0.1,500.23
171,CA-2020-799891,16/01/2020,20/01/2020,Second Class,RV-64262,Customer-775,Consumer,United States,Nashville,Tennessee,87296,South,TEC-CO-4727,Technology,Copiers,Xerox WorkCentre,622.27,1,0.0,140.15
172,CA-2022-849003,09/02/2022,11/02/2022,Second Class,ON-84905,Customer-694,Consumer,United States,Covington,Kentucky,91300,South,FUR-FU-3415,Furniture,Furnishings,Avery Binder,370.3,5,0.0,51.94
173,CA-2019-974625,06/09/2019,11/09/2019,Standard Class,IS-18783,Customer-90,Corporate,United States,Pittsburgh,Pennsylvania,60868,East,TEC-CO-7510,Technology,Copiers,HP Officejet,2878.64,7,0.5,612.35
174,CA-2022-716493,06/02/2022,10/02/2022,Standard Class,ZC-23845,Customer-577,Home Office,United States,South Bend,Indiana,23237,Central,TEC-AC-5687,Technology,Accessories,SanDisk USB,179.44,2,0.0,33.16
175,CA-2022-521233,03/01/2022,07/01/2022,Second Class,XI-41139,Customer-51,Corporate,United States,Chattanooga,Tennessee,72287,South,FUR-FU-5400,Furniture,Furnishings,Eldon Desk Accessories,57.09,1,0.1,6.74
176,CA-2021-382507,03/02/2021,05/02/2021,Standard Class,PC-67896,Customer-217,Consumer,United States,Rochester,Minnesota,63368,Central,OFF-PA-8937,Office Supplies,Paper,Hammermill Copy Paper,58.71,1,0.0,8.96
177,CA-2021-973390,25/11/2021,29/11/2021,Second Class,BA-16626,Customer-370,Consumer,United States,Tucson,Arizona,36097,West,OFF-FA-5488,Office Supplies,Fasteners,Swingline Standard Staples,32.16,3,0.1,1.52
178,CA-2021-460971,26/01/2021,31/01/2021,Second Class,XT-21847,Customer-292,Corporate,United States,Jackson,Mississippi,13597,South,TEC-CO-7333,Technology,Copiers,Sharp Copier,2614.72,2,0.1,536.37
179,CA-2019-597126,14/04/2019,17/04/2019,First Class,QP-11109,Customer-230,Corporate,United States,Jersey City,New Jersey,43081,East,FUR-BO-6004,Furniture,Bookcases,Atlantic Bookcase,638.77,2,0.4,-7.52
180,CA-2022-107704,25/12/2022,01/01/2023,Standard Class,RV-59051,Customer-575,Home Office,United States,Columbia,Missouri,94848,Central,FUR-TA-5631,Furniture,Tables,Lesro T-Shape Table,789.15,1,0.1,-56.46
181,CA-2020-257212,05/09/2020,12/09/2020,Standard Class,GB-88647,Customer-414,Consumer,United States,Las Vegas,Nevada,96577,West,TEC-MA-6236,Technology,Machines,HP LaserJet,269.11,1,0.3,26.88
182,CA-2022-299140,28/10/2022,31/10/2022,Standard Class,SR-93665,Customer-488,Home Office,United States,Fort Collins,Colorado,98063,West,TEC-CO-6873,Technology,Copiers,Ricoh Aficio,291.02,1,0.15,60.3
183,CA-2021-451936,06/11/2021,10/11/2021,Standard Class,FF-50250,Customer-431,Consumer,United States,Edison,New Jersey,53426,East,TEC-CO-7089,Technology,Computers,HP EliteBook,2718.34,3,0.3,610.79
184,CA-2020-412848,19/06/2020,25/06/2020,Standard Class,WD-36253,Customer-351,Consumer,United States,Kansas City,Missouri,63633,Central,OFF-PA-8496,Office Supplies,Paper,Neenah Paper,140.08,5,0.2,15.15
185,CA-2019-276795,23/10/2019,27/10/2019,Standard Class,EU-21539,Customer-133,Consumer,United States,Newark,New Jersey,90541,East,FUR-TA-8105,Furniture,Tables,Bevis Folding Table,412.26,2,0.0,-22.21
186,CA-2022-118786,23/07/2022,28/07/2022,Standard Class,QG-55134,Customer-320,Consumer,United States,Mobile,Alabama,26899,South,TEC-CO-2682,Technology,Computers,HP EliteBook,9318.77,6,0.15,1706.3
187,CA-2021-240288,26/02/2021,04/03/2021,Standard Class,XJ-34697,Customer-169,Corporate,United States,Chicago,Illinois,62873,Central,TEC-MA-1313,Technology,Machines,Canon PIXMA,1015.65,3,0.0,161.28
188,CA-2020-722774,14/04/2020,17/04/2020,Same Day,RQ-12587,Customer-50,Corporate,United States,Philadelphia,Pennsylvania,25176,East,TEC-MA-7828,Technology,Machines,Hoover Vacuum,284.9,1,0.2,37.7
189,CA-2021-834764,30/06/2021,05/07/2021,Second Class,VC-90962,Customer-121,Consumer,United States,Scottsdale,Arizona,47054,West,TEC-PH-2867,Technology,Phones,Nokia Smart Phone,487.24,2,0.1,79.07
190,CA-2019-317782,08/08/2019,13/08/2019,Standard Class,MG-11671,Customer-688,Corporate,United States,Raleigh,North Carolina,21665,East,OFF-AR-2809,Office Supplies,Art,Acme Staple Remover,54.87,3,0.0,7.11
191,CA-2022-152512,23/03/2022,30/03/2022,Second Class,EB-48085,Customer-369,Corporate,United States,Atlanta,Georgia,98705,South,TEC-PH-6123,Technology,Phones,Nokia Smart Phone,623.68,2,0.4,78.84
192,CA-2021-197466,24/05/2021,31/05/2021,Standard Class,IC-62461,Customer-468,Consumer,United States,Los Angeles,California,45629,West,TEC-CO-7319,Technology,Computers,HP EliteBook,990.31,1,0.1,215.74
193,CA-2022-559447,15/11/2022,20/11/2022,Second Class,JJ-13777,Customer-701,Consumer,United States,Gulfport,Mississippi,27125,South,OFF-BI-8914,Office Supplies,Binders,Cardinal FusionBinding,66.01,1,0.1,12.34
194,CA-2021-802382,28/09/2021,30/09/2021,Standard Class,NR-91033,Customer-98,Consumer,United States,Birmingham,Alabama,66734,South,FUR-CH-5072,Furniture,Chairs,Ergonomic Pro,1302.72,3,0.1,244.64
195,CA-2021-887931,15/09/2021,19/09/2021,Standard Class,GZ-16599,Customer-520,Home Office,United States,Columbus,Georgia,39190,South,FUR-CH-7203,Furniture,Chairs,La-Z-Boy Chair,723.55,2,0.1,77.09
196,CA-2021-523037,07/04/2021,10/04/2021,Standard Class,OA-21913,Customer-619,Corporate,United States,North Las Vegas,Nevada,91142,West,FUR-FU-5990,Furniture,Furnishings,Smead File Pockets,125.12,1,0.15,6.48
197,CA-2021-851470,09/11/2021,15/11/2021,Standard Class,SC-96364,Customer-228,Home Office,United States,Lowell,Massachusetts,10287,East,TEC-PH-6592,Technology,Phones,Apple iPhone,1470.09,4,0.15,235.21
198,CA-2020-740524,30/12/2020,06/01/2021,Second Class,DW-38257,Customer-469,Consumer,United States,Carmel,Indiana,34979,Central,TEC-CO-6536,Technology,Computers,Lenovo ThinkPad,1314.92,1,0.15,185.0
199,CA-2019-150931,11/08/2019,16/08/2019,Standard Class,LP-76628,Customer-182,Consumer,United States,Lakewood,Colorado,85832,West,OFF-LA-3845,Office Supplies,Labels,Avery Laser Labels,45.2,6,0.1,4.21
200,CA-2019-459513,22/09/2019,24/09/2019,Same Day,LD-64099,Customer-617,Corporate,United States,Biloxi,Mississippi,77147,South,TEC-CO-5897,Technology,Copiers,Ricoh Aficio,8324.59,7,0.15,1476.45
201,CA-2022-286450,09/12/2022,15/12/2022,Standard Class,SI-25126,Customer-780,Corporate,United States,Racine,Wisconsin,56168,Central,TEC-AC-8870,Technology,Accessories,Plantronics Headset,555.09,3,0.0,133.8
202,CA-2022-379947,10/04/2022,16/04/2022,Standard Class,EH-42841,Customer-150,Consumer,United States,Biloxi,Mississippi,18130,South,OFF-BI-5835,Office Supplies,Binders,Fellowes Binder,33.57,1,0.0,4.55
203,CA-2020-937625,24/02/2020,01/03/2020,Standard Class,SB-60014,Customer-397,Consumer,United States,Gresham,Oregon,64600,West,OFF-SU-6122,Office Supplies,Supplies,Sanford EXPO,73.92,3,0.0,5.8
204,CA-2022-673167,06/02/2022,08/02/2022,Standard Class,FS-35362,Customer-302,Consumer,United States,Aurora,Colorado,68827,West,OFF-LA-3906,Office Supplies,Labels,Avery Permanent Labels,101.79,5,0.1,11.76
205,CA-2022-588983,01/11/2022,03/11/2022,Standard Class,ED-52287,Customer-612,Consumer,United States,Reading,Pennsylvania,16665,East,TEC-MA-5934,Technology,Machines,Brother Printer,131.5,1,0.2,9.28
206,CA-2021-466375,03/10/2021,09/10/2021,Second Class,FI-57290,Customer-301,Corporate,United States,Austin,Texas,38632,Central,OFF-SU-9691,Office Supplies,Supplies,Storex Standard Eraser,28.57,3,0.1,1.15
207,CA-2021-504620,01/09/2021,07/09/2021,Second Class,SA-77746,Customer-789,Consumer,United States,San Diego,California,59146,West,OFF-AR-9426,Office Supplies,Art,Sanford Pencil,40.82,3,0.3,7.12
208,CA-2021-107686,09/11/2021,14/11/2021,Standard Class,FQ-37941,Customer-702,Home Office,United States,Tampa,Florida,65601,South,TEC-AC-2702,Technology,Accessories,Logitech Mouse,150.52,6,0.4,33.69
209,CA-2020-173863,28/02/2020,05/03/2020,Standard Class,FG-60860,Customer-462,Corporate,United States,Jackson,Mississippi,92603,South,TEC-CO-7626,Technology,Copiers,Xerox WorkCentre,387.9,1,0.0,67.96
210,CA-2021-627262,07/06/2021,11/06/2021,Second Class,UH-21338,Customer-289,Corporate,United States,Las Vegas,Nevada,67367,West,FUR-ST-7249,Furniture,Storage,Rogers Desktop Organizer,319.8,3,0.15,11.92
211,CA-2021-933635,22/03/2021,29/03/2021,Standard Class,QY-11461,Customer-567,Corporate,United States,Henderson,Nevada,82754,West,TEC-CO-3316,Technology,Copiers,Sharp Copier,1060.85,1,0.0,253.22
212,CA-2019-777308,12/09/2019,14/09/2019,Standard Class,DE-90856,Customer-259,Consumer,United States,Chandler,Arizona,35470,West,FUR-CH-2877,Furniture,Chairs,Global Tilter Chair,515.16,1,0.15,57.27
213,CA-2020-474486,09/01/2020,16/01/2020,Second Class,RC-91201,Customer-72,Consumer,United States,Orem,Utah,35362,West,FUR-BO-6206,Furniture,Bookcases,Bush Stackable Bookcase,178.84,1,0.1,2.71
214,CA-2021-923824,24/09/2021,29/09/2021,Second Class,TL-57118,Customer-138,Corporate,United States,Evansville,Indiana,99073,Central,TEC-AC-6432,Technology,Accessories,Plantronics Headset,768.6,4,0.0,154.74
215,CA-2021-376021,11/09/2021,16/09/2021,Standard Class,QS-12441,Customer-520,Consumer,United States,Knoxville,Tennessee,92788,South,TEC-AC-1511,Technology,Accessories,Logitech Mouse,692.64,4,0.0,155.06
216,CA-2022-511564,08/04/2022,14/04/2022,Second Class,UT-48141,Customer-138,Consumer,United States,Covington,Kentucky,70909,South,TEC-MA-9210,Technology,Machines,Brother Printer,1342.45,5,0.15,113.92
217,CA-2021-693297,13/11/2021,15/11/2021,Standard Class,ZT-73373,Customer-368,Consumer,United States,Clarksville,Tennessee,15297,South,TEC-AC-4585,Technology,Accessories,Belkin USB Hub,110.01,3,0.0,24.93
218,CA-2021-780027,27/09/2021,30/09/2021,Standard Class,SN-45847,Customer-760,Consumer,United States,Eugene,Oregon,44513,West,FUR-ST-9918,Furniture,Storage,Fellowes Storage Drawer,129.65,1,0.3,4.41
219,CA-2022-956934,15/03/2022,18/03/2022,Standard Class,MM-89195,Customer-7,Consumer,United States,Hattiesburg,Mississippi,75776,South,FUR-CH-3276,Furniture,Chairs,Ergonomic Pro,779.51,1,0.0,101.79
220,CA-2021-950576,21/06/2021,24/06/2021,Standard Class,CR-72786,Customer-216,Corporate,United States,Syracuse,New York,87436,East,TEC-CO-3641,Technology,Computers,Apple MacBook Pro,1547.68,1,0.0,236.85
221,CA-2022-288783,20/08/2022,25/08/2022,Standard Class,KZ-93574,Customer-20,Consumer,United States,Seattle,Washington,96736,West,FUR-TA-5644,Furniture,Tables,Balt Folding Table,943.95,1,0.0,-98.34
222,CA-2019-635617,27/06/2019,30/06/2019,Second Class,SI-69437,Customer-611,Home Office,United States,Lafayette,Louisiana,87410,South,TEC-CO-2127,Technology,Copiers,Sharp Copier,849.3,1,0.15,180.32
223,CA-2020-728950,17/04/2020,22/04/2020,Second Class,UN-25403,Customer-96,Consumer,United States,Atlanta,Georgia,73208,South,FUR-ST-3135,Furniture,Storage,3M Corkboard,515.96,4,0.0,62.0
224,CA-2022-467544,22/05/2022,28/05/2022,Standard Class,TT-85513,Customer-101,Corporate,United States,West Jordan,Utah,65769,West,FUR-CH-3193,Furniture,Chairs,Ergonomic Pro,1356.88,2,0.1,226.42
